4.438632327454256621e-01,-4.122201268560600762e-01,2.377999576867984022e-02,-5.806604127679112493e-01,-1.967701085504744917e-04,-2.055112204366922324e+00,-1.944456532160985907e+00,-5.149298734750004769e+00
3.336743273742668325e-01,-1.348666169221323319e+00,-2.883717505770460043e-01,-1.982080568448202795e+00,1.533703955410445907e+00,-7.842055573722950257e+00,-8.652034717374666783e+00,-1.675175763511114013e+01
1.494079073157606130e+00,2.147148535708205852e+00,1.440282332321529468e+00,3.973948869323427502e+00,-7.730822478242711515e-01,1.547215715801802816e+01,1.644051910201305589e+01,3.217773834939865196e+01
-2.051582637658008745e-01,7.250968162773268055e-01,4.763430038909743369e-01,-2.498995168163786751e-02,-4.012549371710838475e-01,-1.365429168450492892e+00,-1.222574423518634212e+00,-3.117901655153374918e+00
3.130677016509013644e-01,7.182503124198542643e-01,-9.865971389804215619e-01,3.196924666532463544e-01,-1.153567643726587516e-01,6.619701206876426047e-01,1.090018413649464168e+00,1.928730777873786773e+00
-8.540957393017247767e-01,-6.500932580768505886e-01,-8.990501344773615955e-02,-5.041569724025316557e-01,1.011555448987992989e+00,1.069001315943989727e+00,4.388983009449757833e-01,1.881668991661232138e+00
-2.552989815834078691e+00,-3.375755406063754016e+00,-2.439898411080448692e+00,-4.892728685141558564e+00,1.513235522055977222e+00,-1.844597691667959083e+01,-2.477716291062804288e+01,-4.321152241202037914e+01
6.536185954403606058e-01,-6.232557120809907314e-01,1.001260687606711386e+00,-2.129839747912094516e+00,9.170686211979238722e-01,-8.034027597617882321e+00,-1.060184984857044910e+01,-1.952073609691143830e+01
8.644361988595057333e-01,6.379993245059630835e-01,1.758588608592251745e+00,2.808203365284930531e+00,7.288930717878552290e-01,1.155580233643036436e+01,1.497284758575499630e+01,2.624449650616375607e+01
-7.421650204064419443e-01,-1.758217730118299738e+00,-6.663750066862570431e-01,-1.807624949092794697e+00,5.520321430104637717e-01,-5.670377969177760491e+00,-7.145678464798415952e+00,-1.253738955733568261e+01
2.269754623987607633e+00,1.612459842419767808e+00,3.935391685030121600e+00,5.941100851992659138e+00,-2.803234084644987245e+00,2.026615002212480476e+01,2.631164524347715528e+01,4.779604044005238705e+01
-1.454365674598764757e+00,-1.160374772980868441e+00,-9.892286752102128489e-01,-1.414624969516575570e+00,-3.960531781701270848e-01,-5.536133528889938482e+00,-6.866505028753942419e+00,-1.328114884254469530e+01
4.575851730144606805e-02,6.658110424851120257e-01,7.565157673731096599e-01,1.318975970638038619e+00,-7.131436220838692774e-01,3.649005136451287434e+00,4.187879906075560932e+00,7.174395696085436036e+00
-1.871838500258335980e-01,5.924498020695844192e-01,-2.322388332194985416e+00,-1.182679614557938574e+00,1.300833668701238732e+00,-4.870878087142862078e+00,-7.124902303614110366e+00,-1.224646186277748328e+01
1.532779214358457542e+00,1.987763231699505084e+00,2.459963313061594103e+00,3.596844163915627668e+00,-5.528657928192441950e-01,1.304902279128998543e+01,1.605123717841289377e+01,2.744189922605978182e+01
1.469358769900285022e+00,1.659230290799780239e-01,2.868887078866087847e+00,3.458765919576122450e+00,2.070897409904508990e+00,1.779106914593295130e+01,2.121349447147295564e+01,3.896047524947544360e+01
1.549474256969163022e-01,-4.095022908134271500e-01,-1.318427034858761893e+00,4.763822541453288650e-02,-3.659083300934037886e-01,-1.964652591657728653e+00,-1.291819964278017929e+00,-2.543896657935028394e+00
3.781625196021735635e-01,-3.189698690468128484e-01,7.115348873345357372e-01,4.424291991842640992e-01,-8.976300416560739626e-01,5.623695421143437567e-02,1.372539101528409855e+00,-5.449813181380807059e-01
-8.877857476301127537e-01,1.500539946979986272e-01,4.042422312719462507e-01,5.582793377970881599e-01,1.444936481020957508e+00,3.301928454990816331e+00,4.701965610597849121e+00,7.516653690282433686e+00
-1.980796468223926965e+00,-4.206420466230806898e-01,-2.074358175406837645e+00,-3.596292713243678829e+00,1.729418541647085028e-01,-1.442174128080220719e+01,-1.814828110037712605e+01,-3.272781742835234553e+01
-3.479121493261526088e-01,-1.808118265226600352e+00,-1.825507913905523028e+00,-3.703924780852601018e+00,2.826884962836873627e-01,-1.531846271718887920e+01,-2.073987396285847140e+01,-3.692053923099126678e+01
1.563489691039800511e-01,-1.783326890272937559e+00,-2.062240656829911867e+00,-3.795537555243496453e+00,1.090869563265210340e+00,-1.511704649460824257e+01,-1.801499457969287477e+01,-3.298296514995854523e+01
1.230290680727720742e+00,1.756876450088516339e+00,2.147137715989226869e-01,2.962704952868420172e+00,-2.013481616435505439e-01,1.201697180195375303e+01,1.569543317193829424e+01,2.661147691159956352e+01
1.202379848784411287e+00,2.862718617536175181e+00,1.185348608364129586e+00,1.916344628976748066e+00,-6.806857550693183878e-01,6.231143120310683514e+00,8.918902953589821436e+00,1.443696484621216136e+01
-3.873268174079522730e-01,-7.511358735403705911e-01,5.570974447072896130e-02,-6.764878702209679018e-01,8.032750237333706744e-01,-7.810733889408629782e-01,-2.754550781513597002e+00,-5.799780968628254207e-01
-3.023027505753355659e-01,-3.333479419432902047e-01,-3.692812639757799831e-01,-1.989345606168523073e+00,-3.421638299705388464e-01,-7.271790733359098979e+00,-8.991046754879924663e+00,-1.461916552126960056e+01
-1.048552965067092613e+00,-1.412175373321406635e+00,1.046983584948253609e+00,1.997566074441196049e-01,-4.724888421990483534e-01,4.405461082574204101e-01,1.336212624742048716e+00,2.452597792192031001e+00
-1.420017937178975176e+00,-1.782163027054211035e-01,-2.709141517843425717e+00,-2.310352753543048365e+00,-6.922568981588467230e-01,-9.627481911690722427e+00,-1.269682736491594888e+01,-2.131439862022066123e+01
-1.706270190625012617e+00,-3.374942316779476315e+00,-2.037603488449843958e+00,-4.754485498390856435e+00,-4.667126371866919116e-02,-1.994335337840259825e+01,-2.487690029405985825e+01,-4.475546982898617898e+01
1.950775395231789666e+00,2.563985558437849033e+00,2.101585187211393091e+00,6.137901653799259449e+00,-6.195800882493348594e-01,2.509792157142431535e+01,2.978713697468559829e+01,5.524494773211780085e+01
-5.096521817516534991e-01,-4.661830722520542425e-01,-1.531119393258060679e+00,-1.984751892798854778e+00,8.695260075272489564e-01,-6.941154857927787525e+00,-8.984191789879812262e+00,-1.746882068101893282e+01
-4.380743016111863786e-01,-3.215260825157177926e-01,1.669847460969608455e-01,6.347503746192666441e-01,-1.468828527659693239e-01,2.155403816844684961e+00,6.078419971298842484e+00,8.494542007094031177e+00
-1.252795360049926199e+00,-1.831400203664861781e+00,-1.575478469019196748e+00,-2.880805925902572895e+00,3.280917630679634489e-01,-1.058858508387905495e+01,-1.448843356410588612e+01,-2.429527132211773477e+01
7.774903558319100627e-01,-4.871883716235655415e-01,1.381072990579120807e-01,3.793903031221478317e-01,-1.363043499542904158e+00,-1.197243352564174024e-01,-4.774340100377472140e-06,-2.060079158188147463e+00
-1.613897847557951515e+00,-1.731385236908794312e+00,-2.349380557500491129e+00,-3.160875294508362909e+00,8.078343030528042368e-01,-1.069031225035279675e+01,-1.264543170732661714e+01,-2.191322919643681999e+01
-2.127402802139687077e-01,-6.979267824969092038e-01,3.821259276128047278e-01,1.211896620622141540e-01,6.606640291019935107e-01,1.060898659844222935e+00,2.631183297137505983e-01,-8.279651724653729339e-01
-8.954665611936756253e-01,1.276004697312109748e-01,-8.439848486373706660e-01,-5.894533049064758501e-01,7.788500451366795474e-01,-1.678748479889600187e+00,-2.606496954567241175e-01,-1.377755776200134008e+00
3.869024978592620068e-01,5.352579482577790593e-01,3.815517429258374893e-02,-1.863577073239125248e+00,1.507320252758541645e+00,-6.376246492715139880e+00,-8.935170038012635985e+00,-1.618838610680729673e+01
-5.108051375688730245e-01,-5.402257612257113095e-01,-2.109490095254022979e-01,-5.373630358000782703e-01,3.795762056844440568e-01,-2.706562042252139477e+00,-2.667008965928984843e+00,-5.644356550289856500e+00
-1.180632184122412109e+00,-3.047993809354420103e-01,-3.572363431170893833e+00,-3.221331453915468934e+00,6.519295489168465130e-01,-1.143647827178167731e+01,-1.357795355925488678e+01,-2.259479646898752492e+01
-2.818222833865486818e-02,1.066255690470534895e-01,1.910798091523987940e+00,2.141460492867149235e+00,3.520001583555272817e-01,8.875947027082810692e+00,1.135369660878592768e+01,2.051557960774195521e+01
4.283318705304176577e-01,5.123962856911410402e-01,1.794601933645628922e+00,1.655775263435125932e+00,-4.837388859726418078e-01,4.237145047244004203e+00,4.988676510989904500e+00,9.242350473546789402e+00
6.651722238316788716e-02,9.596331994556621670e-01,-2.092393264681386422e-01,1.535398987166777030e+00,-1.357428698685809176e-01,7.346170916189164402e+00,8.244176381165287282e+00,1.384036302788981665e+01
3.024718977397813924e-01,1.640355128584444766e-01,-7.517557135912300570e-02,9.330542323055714959e-01,-1.349714293262970211e-01,3.332220238290590775e+00,3.024455629199565010e+00,6.725927214821447286e+00
-6.343220936809635946e-01,-8.858515379218082630e-01,-6.053664892622876437e-01,-4.120326269117843054e+00,1.005336215715737058e+00,-1.561554070015923301e+01,-1.915017750985214917e+01,-3.426261221570099025e+01
-3.627411659871381255e-01,1.862859838804118429e-01,6.437183802054119441e-02,3.366177105747678588e-01,-8.543254894390127641e-01,3.791327776910095593e-01,9.912248904595077903e-02,3.117903815040756754e-01
-6.724604477759510424e-01,9.831091480763822776e-01,-2.142774142061380616e+00,-2.049272243375667379e+00,-1.794765441338869394e+00,-1.025632018302719572e+01,-1.338040689525964844e+01,-2.564238444742172263e+01
-3.595531615405412884e-01,-1.686826738664781722e+00,-1.183748334247272993e+00,-3.477823609726537590e+00,9.829106565380966165e-01,-1.209207855643781215e+01,-1.676367121236920354e+01,-2.962117760744371964e+01
-8.131462820444540496e-01,-9.456733402233250541e-01,-1.747221646688926322e+00,-2.118554465191524017e+00,8.027749601445951511e-01,-6.254109874937927138e+00,-8.100138097022352213e+00,-1.331078756359778481e+01
-1.726282602331676852e+00,-3.801767639200235305e+00,-1.822808726106391219e+00,-4.491391210495076614e+00,-4.673963563947824973e-01,-1.844692653325125775e+01,-2.122851860981684524e+01,-4.031298632837246032e+01
1.774261422537528332e-01,7.802139266912471172e-01,-1.355685944100847029e-01,1.454557023871171917e-01,-1.414232931659889836e+00,-8.183131700729268099e-01,5.503308863109759308e-01,1.685423623060355869e-02
-4.017809362082618851e-01,8.434611285854931584e-02,-2.511776527095001210e+00,-3.075212244588119592e+00,-1.119993449406378794e+00,-1.480759216380529786e+01,-1.806925047981108889e+01,-3.280332931446307043e+01
-1.630198346966044598e+00,4.147716223459780860e-01,-2.126356961314030514e+00,-2.289439518109484872e+00,8.871966718314312494e-01,-8.560253689187817372e+00,-1.123837768406053783e+01,-1.895337601881649903e+01
4.627822555257741777e-01,-2.266932650201785582e-01,-1.605107662460046325e-01,-3.453730024582597480e-01,7.628205085815095710e-02,1.342305236298027005e-01,-1.351283403704171659e+00,-2.704676564845277298e+00
-9.072983643832421841e-01,-5.283073225397364459e-01,-1.372333587213615536e+00,-1.412475452932079101e+00,1.223128781133695719e+00,-4.389666942130316940e+00,-4.701952794258345669e+00,-9.340255234139624108e+00
5.194539579613895175e-02,4.414285067346841451e-01,1.021949043973815474e+00,4.842597405962640877e-01,-6.656363189937759550e-01,1.744393693875960549e+00,2.298475639661989867e+00,5.454986677495790914e+00
7.290905621775368717e-01,1.941271826429828096e+00,5.546177154758290540e-01,2.619144686778516640e+00,-3.412737438527364553e-01,8.490430654015449718e+00,1.029262715157771702e+01,1.950083820492421438e+01
1.289829107574106681e-01,2.426391157267397958e-01,1.647018003285409815e+00,1.057893736194186030e+00,-5.046559863369943777e-01,5.655272083064662780e+00,6.474989608063708602e+00,1.139006393145835361e+01
1.139400684543300679e+00,1.015207974610825570e-01,1.775185965039730807e+00,1.445194140395412941e+00,3.275733535096537752e-01,6.054262940600425580e+00,6.400426151527884855e+00,1.280926940175994488e+01
-1.234825820353652626e+00,2.719428622861754796e-01,-1.530533375149603970e+00,-8.000933321562930800e-03,1.142386791502953081e+00,-4.493181826003262991e-01,-4.210148943682426870e-01,-1.396605547267697700e+00
4.023416411775490031e-01,-7.443322218571507554e-02,-3.311370303727056985e-01,-2.030678379096855224e+00,7.465314490056919050e-01,-5.992874500277712180e+00,-9.070618608755022905e+00,-1.792351247486442034e+01
-6.848100909403131986e-01,6.068250591972104147e-01,-3.301848424094343537e-01,6.027495789738788190e-01,1.791056135663287696e+00,5.698018341971672562e+00,6.830274864959118730e+00,1.061077205207295293e+01
-8.707971491818817800e-01,4.253763228594351631e-01,-7.269572799545594988e-01,4.870535821246203545e-01,-7.253710979396416070e-02,6.643362431777852795e-01,2.683934558568535911e-01,1.377911627914925274e+00
-5.788496647644154613e-01,5.355828156422564046e-01,-5.673615438283281520e-01,2.166500885273434374e-01,1.247681944733755044e+00,1.310687813132881185e+00,2.226176738406030697e+00,3.460619813787361831e+00
-3.115525321273726611e-01,-1.341905782236693101e-01,2.002271080912708889e+00,1.354597265698837205e+00,7.114297838985100819e-02,5.415330870493791693e+00,6.861997715687517818e+00,1.214587007377696359e+01
5.616534222974543800e-02,-2.313767660387534009e-01,6.727690827568335585e-01,-1.071034017620728918e+00,-1.847773486633083939e+00,-6.133156710740770734e+00,-6.991598795722703485e+00,-1.230972591554090911e+01
-1.165149840783356483e+00,2.917022648485068093e-01,-6.557262458813036821e-01,-1.973341152650248453e+00,1.965914872083220466e+00,-5.330241151789091525e+00,-7.100055368768879660e+00,-1.224716354609013003e+01
9.008264869541871001e-01,1.751017607541881960e+00,1.103501753753507675e+00,3.431581650628205082e+00,-2.410738704389876197e-01,1.298027685262429465e+01,1.686230657062492000e+01,2.975460778955729069e+01
4.656624397304598428e-01,8.257949874707737337e-02,-3.784318743980950028e-01,2.772250956646735709e-01,-1.578042885798054129e-01,5.335695933449025041e-02,8.544202654466368507e-01,-1.152642275634333524e+00
-1.536243686277223741e+00,-2.157547664310178082e+00,-2.093841951224493680e+00,-3.781930075706966043e+00,5.254575960517766653e-01,-1.703323109311732253e+01,-2.128972388213065159e+01,-3.807967045004547657e+01
1.488252193795599698e+00,3.697281487561872027e+00,1.874970203199131991e+00,5.469005499638925016e+00,-1.911670935444458319e+00,1.919485524973439894e+01,2.196665060551270798e+01,4.097174929165595358e+01
1.895889176030583156e+00,2.975092506071928877e+00,2.819498236253078716e+00,4.163893313452723177e+00,9.348054125055212937e-01,1.634567821533044096e+01,1.929584955961140125e+01,3.764161572941429768e+01
1.178779571159650708e+00,2.305607365202181125e+00,1.419409623866261239e+00,4.763354505680871931e+00,8.459462166669191596e-01,2.174903791159129085e+01,2.741180348312548531e+01,4.944701483309831502e+01
-1.799248358123509139e-01,-3.347837077222468039e-02,8.112911212674707162e-01,1.095747807856459533e+00,1.184646654900020635e-01,4.341451322149262992e+00,4.903820348278161489e+00,9.291769563108630337e+00
-1.070752621510542513e+00,-2.114991177267019129e+00,-4.811422194005400277e-01,-9.451192525974270175e-01,5.029144671652595600e-01,-2.892369405317266384e+00,-4.070488976130931746e+00,-6.791871682684291756e+00
1.054451726931136646e+00,1.365739259889512613e+00,1.379156450745739670e+00,1.342742657531356576e+00,-1.982770798083220987e-01,6.782574840396410565e+00,9.147106507604751968e+00,1.731956506479872004e+01
-4.031769469731796285e-01,5.495520569048665260e-01,-4.663115306877770871e-01,-1.523622639082179653e+00,7.655358277971174852e-01,-4.005611334564948223e+00,-5.346032945150120064e+00,-9.725448930949852411e+00
1.222445070382427446e+00,1.085544424808525754e+00,3.752159503342233915e-01,4.620418823735236158e-01,9.073389563262151958e-01,2.170135533187376620e+00,2.505841905070873565e+00,5.899296267553494566e+00
2.082749780768602954e-01,3.662548272210801592e-01,6.785786644023529268e-01,-9.658080219923532717e-01,1.973911727060375376e-01,-5.155386074315133627e+00,-5.490215993371706737e+00,-9.564178738897625820e+00
9.766390364837127525e-01,1.923486104813343145e+00,1.546141555327579020e+00,5.892213661745939746e+00,1.373848206430752228e+00,2.331134036922000519e+01,2.827821401435326720e+01,4.943746058658027920e+01
3.563663971744018832e-01,1.518270803815661374e+00,4.960730836975466573e-01,5.432175692188274674e-01,-9.893300483371293419e-01,1.045627583405872585e-01,8.405150919612057736e-01,1.995472408543438547e+00
7.065731681919481533e-01,8.182858989384125259e-01,4.578473341833430577e-01,2.319990788016805805e+00,-9.891023797082499902e-01,8.465927432321247892e+00,9.587561782045417758e+00,1.881979409470600473e+01
1.050002072082047849e-02,-1.244298205875677965e+00,1.136396700755768485e+00,-7.901959725274187996e-01,-2.476985396400261052e+00,-6.506672203580248670e+00,-5.196179031559812422e+00,-1.246944133614642602e+01
1.785870493905835188e+00,1.790064053541329470e+00,7.831445569939037288e-01,3.107595963921324866e+00,7.702542746146643360e-01,1.190351293911740527e+01,1.439318348511822876e+01,2.686646009063483120e+01
1.269120927036199165e-01,-1.760169200689826852e+00,-9.069320559770622792e-01,-2.883313106302966666e+00,-8.612658057142745516e-02,-1.177958411736970490e+01,-1.539201289162081210e+01,-2.646428770903844807e+01
4.019893634447016528e-01,2.212914119738509378e+00,1.509211020667008629e+00,4.216297896451522753e+00,-8.576679545471976862e-01,1.552650011854314371e+01,2.125394655879363626e+01,3.602929146127705451e+01
1.883150697056254375e+00,3.129912688495210205e+00,1.093886760204588526e+00,4.131830403224476811e+00,6.391735981123292110e-01,1.800783304077518210e+01,2.121795165101853797e+01,3.831629931620490481e+01
-1.347759061142446368e+00,-2.518377778962938685e+00,3.474056986322902052e-01,-2.207228115986648920e+00,-2.472003433286101559e-01,-8.604160827535874745e+00,-1.211904964468103252e+01,-2.116529593420562705e+01
-1.270484998485733596e+00,-2.090340189280549321e+00,-1.126668855358740062e+00,-1.514378167585372692e+00,2.333795684405756687e-01,-7.267820560462774360e+00,-7.455345642637347225e+00,-1.374586954527649674e+01
9.693967081580111556e-01,-6.945423430211772331e-02,1.041775201753731395e+00,3.914252780844558188e-01,8.708141179797153075e-01,2.002742286582268161e+00,2.368982716181089909e+00,4.214146810558317746e+00
-1.173123405114159912e+00,-1.552639536924566910e+00,2.892558627100210167e-01,-9.815354883398870189e-01,6.738551738753373321e-01,-3.129172706140575855e+00,-3.336345636263345238e+00,-6.649735165017236938e+00
1.943621185649292649e+00,2.190806861953435103e+00,2.637394968914738236e+00,5.298486379233890986e+00,1.627266980882297043e+00,2.271824278075910897e+01,2.836586615907889097e+01,5.076360625869020993e+01
-4.136189807597473456e-01,-3.157814380689498712e-01,-3.440677635827698033e-01,-1.364973343436489017e+00,7.516965184693886748e-01,-4.987176183045377797e+00,-6.630389558556397667e+00,-1.222535197950625019e+01
-7.474548114407577604e-01,-1.116221744372061453e+00,1.425434923377636443e+00,7.795489543548755895e-01,-7.883411512027940216e-01,4.692888333953253444e-01,2.778116507060140350e+00,3.159136054534807503e+00
1.922942026480384703e+00,3.351046012116384976e+00,1.525775931101694738e+00,5.295132922815373178e+00,-8.082208047921340954e-01,2.128185069138982399e+01,2.559394391379333911e+01,4.916858529144194279e+01
1.480514791434424327e+00,2.136884822846831788e-01,2.562508391857268197e+00,1.684309935012306969e+00,-1.373603678980359621e+00,4.966893777281830680e+00,6.735555132098360431e+00,1.268873527170171478e+01
1.867558960426569881e+00,1.136084160772607099e+00,2.171939265772176775e+00,2.163247509329966345e+00,-4.045992132989192358e-01,1.070361902535457688e+01,1.219124274305902844e+01,2.263838553781577900e+01
9.060446582753852729e-01,6.698492366848699531e-01,2.404715942982919685e+00,3.183633457862433236e+00,1.028063040452162014e+00,1.446331648583036333e+01,1.814015072003479290e+01,3.409554926947802045e+01
-8.612256850547025389e-01,-9.252712327723471297e-01,-1.677238607255200353e-01,-2.111334228798728674e+00,-1.518782432020739703e+00,-1.106126477321390844e+01,-1.190806510840138976e+01,-2.325941359988273405e+01
1.910064953099033680e+00,3.495071214162902784e+00,2.424502225918950149e+00,5.845494392688060259e+00,-4.838001599812875031e-01,2.305532213970533562e+01,2.937861599470867091e+01,5.470110782177906117e+01
-2.680033709513803819e-01,3.004064611829314613e-01,-9.769068717337962005e-01,1.449825416287846558e-01,6.150732041871905809e-01,-5.043694919537879962e-01,4.303208168959904434e-02,-4.946721236948284917e-01
8.024563957963951610e-01,-2.088287172575374884e-01,2.827734198824134459e+00,2.897365218724730962e+00,8.216204591644840072e-01,1.357853981975247493e+01,1.606138886166107582e+01,2.844033870156042809e+01
9.472519677737479826e-01,-2.135080259537408542e-01,2.982489038879307497e+00,1.526242819082331170e+00,1.266588664699341005e-01,5.587035823745743812e+00,5.164289780896973880e+00,1.039941590852710718e+01
-1.550100930908341890e-01,1.483658525635453529e+00,-6.690671363788145420e-01,-4.737534561478529138e-02,5.752500417317627512e-01,8.127284706003035097e-02,-1.113751651397287379e+00,-1.022813819003665081e+00
6.140793703460802888e-01,6.150957534975547425e-01,1.755021404874283486e-01,1.711837035841293986e+00,2.106237753525542544e+00,9.635841969048009048e+00,1.199642674518190333e+01,2.047435112812751967e+01
9.222066715665268033e-01,1.582167458593444653e+00,1.027419854359289397e+00,2.221236110824639454e+00,8.944895891475889149e-01,9.135066527891192223e+00,1.077738409910686457e+01,2.004263128573143149e+01
3.764255311556294337e-01,-1.276624748701802869e-01,1.083502010286246708e+00,1.003561791509812506e+00,-7.871508835390413905e-01,3.508090635753785769e+00,5.020398748172418379e+00,8.204494646334943297e+00
-1.099400790584194487e+00,6.613908770059138131e-01,3.048346964808712478e-02,-1.775211980975034409e-01,-1.397219560391624205e+00,-2.930420614632142318e+00,-2.465252436383872592e+00,-5.170191088944681823e+00
2.982381742060559726e-01,-4.769761682986151108e-04,1.250866152692785782e+00,1.123374097218040824e+00,3.273196269564000449e-01,5.162663478824955021e+00,7.417393852532870646e+00,1.570757360370878075e+01
1.326385896687030330e+00,1.256417977517206852e+00,9.860490610481273954e-01,2.733152555922710114e+00,7.946544404326524313e-01,1.076264149206199683e+01,1.337216473639783132e+01,2.194321612262382004e+01
-6.945678597313654778e-01,-9.336374360230519365e-01,-3.266091734704168470e-01,-1.201006304289141458e+00,-4.160199059340582983e-01,-6.164730991873261345e+00,-8.408712994781831540e+00,-1.290918382350452198e+01
-1.496345403276707620e-01,-1.015475700977992446e-01,-7.087048726742027904e-01,-1.063268073231260935e+00,7.112743815332742692e-01,-4.673019694548976588e+00,-5.907269130573612692e+00,-1.019893936608635521e+01
-4.351535517216374438e-01,-4.913076370908017743e-01,1.155084501337297342e-01,-2.280665615438419280e+00,-4.053800101121044636e-02,-8.868124542315367620e+00,-1.119694998829900889e+01,-1.886972006318732298e+01
1.849263728479341840e+00,4.480372593739954112e-01,5.938554425270843318e-01,1.015481453708373172e+00,-1.704455634131286423e+00,2.576339185538030208e-01,2.034284268773674853e+00,2.099521878435546718e+00
6.722947570124354622e-01,2.648255843647044361e-01,1.593550735170397026e+00,1.312659156146058770e+00,5.837534853605786944e-01,4.872022548717707124e+00,6.798060733044628101e+00,1.032176256451996466e+01
4.074618362411104311e-01,1.453099118499980857e+00,7.863966307207664874e-01,2.204016554689025131e+00,-1.007587834647136971e+00,8.406831184278534153e+00,1.100885495436670425e+01,2.004891205148511801e+01
-7.699160744453164007e-01,-2.981502671903855983e+00,-3.536979803165284375e-01,-1.808629009431935053e+00,7.251851096847165001e-01,-7.080021069537284717e+00,-9.112946791742331243e+00,-1.736234777289190490e+01
5.392491912918172536e-01,6.396124643556075906e-01,1.427663402804558723e+00,1.965336280452981255e+00,9.467189336983024006e-01,5.993148493727811221e+00,6.946140070497063945e+00,1.206825618902508168e+01
-6.743326606573760706e-01,-1.846152180994341307e+00,2.211017094916044590e-01,-8.763538949451649129e-01,5.067328894177602905e-01,-3.963116341990682301e+00,-5.473949281363561070e+00,-7.247969088533565696e+00
3.183055827435118251e-02,2.026189257500171870e+00,1.408359442681878848e+00,1.915843943797284288e+00,1.644949239412005770e+00,7.025288369272916000e+00,9.934260062401600422e+00,1.749956681734037289e+01
-6.358460783788809634e-01,-1.376293856496852985e+00,-4.688924224016115527e-01,-2.861414008417891175e+00,5.131101299443802111e-01,-1.236878047032145744e+01,-1.576354596330439506e+01,-2.671773079745966939e+01
6.764332949464997302e-01,-1.170800192680378382e+00,2.871230713944562751e+00,2.323737801520415758e+00,3.260095229121063864e-01,7.118221876920154401e+00,1.053635152238549466e+01,1.844777157023915493e+01
5.765908166149409375e-01,2.102192981253733217e-01,-5.000062819080459686e-01,1.745757819087471741e-01,5.165187832725062211e-01,2.031403205296899994e-01,4.290315442135148594e-01,6.840251157377692515e-01
-2.082987555779948763e-01,1.469880026221986880e+00,-6.498098126942568609e-01,-7.929918043616990264e-02,1.619718545312808788e-01,-1.543396530226093466e+00,-1.641699008292255124e+00,-1.835211505093367057e+00
3.960067126616452771e-01,3.157205212962937990e-02,-4.096371557934025964e-01,4.076974223236645711e-02,1.914276217021587234e+00,9.964847733430368670e-01,1.641946859271956605e+00,2.291998140045201193e+00
-1.093061508730505782e+00,-8.614572572900223157e-01,-1.632613429145377104e+00,-2.698733167088277707e+00,6.852089779339631814e-01,-8.988372474459737305e+00,-1.108344782026621189e+01,-1.822141157070899453e+01
